Time Stamp,Name,PTID,LBMP,Marginal Cost Losses,Marginal Cost Congestion,Year,Month,Day,Hour,Day_of_Week,Date
2020-07-15 05:00:00,N.Y.C.,61761,14.8,1.47,0.0,2020,7,15,5,3,2020-07-15
2020-07-15 06:00:00,N.Y.C.,61761,14.65,1.54,0.0,2020,7,15,6,3,2020-07-15
2020-07-15 07:00:00,N.Y.C.,61761,15.47,1.65,0.0,2020,7,15,7,3,2020-07-15
2020-07-15 08:00:00,N.Y.C.,61761,18.15,1.97,0.0,2020,7,15,8,3,2020-07-15
2020-07-15 09:00:00,N.Y.C.,61761,23.08,2.61,-0.01,2020,7,15,9,3,2020-07-15
2020-07-15 10:00:00,N.Y.C.,61761,21.97,2.46,-0.12,2020,7,15,10,3,2020-07-15
2020-07-15 11:00:00,N.Y.C.,61761,24.03,2.69,-0.4,2020,7,15,11,3,2020-07-15
2020-07-15 12:00:00,N.Y.C.,61761,25.83,2.87,-0.91,2020,7,15,12,3,2020-07-15
2020-07-15 13:00:00,N.Y.C.,61761,25.07,2.77,-1.34,2020,7,15,13,3,2020-07-15
2020-07-15 14:00:00,N.Y.C.,61761,27.28,2.82,-2.67,2020,7,15,14,3,2020-07-15
2020-07-15 15:00:00,N.Y.C.,61761,29.02,3.2,-1.3,2020,7,15,15,3,2020-07-15
2020-07-15 16:00:00,N.Y.C.,61761,33.37,2.95,-5.65,2020,7,15,16,3,2020-07-15
2020-07-15 17:00:00,N.Y.C.,61761,35.34,1.98,-15.07,2020,7,15,17,3,2020-07-15
2020-07-15 18:00:00,N.Y.C.,61761,30.42,1.57,-13.6,2020,7,15,18,3,2020-07-15
2020-07-15 19:00:00,N.Y.C.,61761,27.22,1.49,-12.18,2020,7,15,19,3,2020-07-15
2020-07-15 20:00:00,N.Y.C.,61761,27.48,1.75,-8.8,2020,7,15,20,3,2020-07-15
2020-07-15 21:00:00,N.Y.C.,61761,27.12,2.43,-1.52,2020,7,15,21,3,2020-07-15
2020-07-15 22:00:00,N.Y.C.,61761,20.12,1.77,-2.24,2020,7,15,22,3,2020-07-15
2020-07-15 23:00:00,N.Y.C.,61761,17.6,1.74,-0.07,2020,7,15,23,3,2020-07-15
2020-07-16 00:00:00,N.Y.C.,61761,19.72,1.98,-0.04,2020,7,16,0,4,2020-07-16
2020-07-16 01:00:00,N.Y.C.,61761,17.3,1.69,0.0,2020,7,16,1,4,2020-07-16
2020-07-16 02:00:00,N.Y.C.,61761,14.96,1.4,0.0,2020,7,16,2,4,2020-07-16
2020-07-16 03:00:00,N.Y.C.,61761,15.13,1.34,-0.84,2020,7,16,3,4,2020-07-16
2020-07-16 04:00:00,N.Y.C.,61761,14.99,1.33,-0.57,2020,7,16,4,4,2020-07-16
2020-07-16 05:00:00,N.Y.C.,61761,17.07,1.44,-1.53,2020,7,16,5,4,2020-07-16
2020-07-16 06:00:00,N.Y.C.,61761,15.21,1.49,0.0,2020,7,16,6,4,2020-07-16
2020-07-16 07:00:00,N.Y.C.,61761,17.09,1.78,0.0,2020,7,16,7,4,2020-07-16
2020-07-16 08:00:00,N.Y.C.,61761,19.78,2.04,-0.06,2020,7,16,8,4,2020-07-16
2020-07-16 09:00:00,N.Y.C.,61761,21.67,2.22,-0.61,2020,7,16,9,4,2020-07-16
2020-07-16 10:00:00,N.Y.C.,61761,25.42,2.54,-1.11,2020,7,16,10,4,2020-07-16
2020-07-16 11:00:00,N.Y.C.,61761,25.48,2.48,-1.03,2020,7,16,11,4,2020-07-16
2020-07-16 12:00:00,N.Y.C.,61761,28.74,2.83,-1.37,2020,7,16,12,4,2020-07-16
2020-07-16 13:00:00,N.Y.C.,61761,25.86,2.6,-1.07,2020,7,16,13,4,2020-07-16
2020-07-16 14:00:00,N.Y.C.,61761,24.84,2.44,-0.86,2020,7,16,14,4,2020-07-16
2020-07-16 15:00:00,N.Y.C.,61761,23.91,2.45,-0.89,2020,7,16,15,4,2020-07-16
2020-07-16 16:00:00,N.Y.C.,61761,24.53,2.52,-0.86,2020,7,16,16,4,2020-07-16
2020-07-16 17:00:00,N.Y.C.,61761,23.64,2.45,-0.88,2020,7,16,17,4,2020-07-16
2020-07-16 18:00:00,N.Y.C.,61761,24.81,2.54,-0.39,2020,7,16,18,4,2020-07-16
2020-07-16 19:00:00,N.Y.C.,61761,18.56,1.85,-0.06,2020,7,16,19,4,2020-07-16
2020-07-16 20:00:00,N.Y.C.,61761,16.47,1.65,0.0,2020,7,16,20,4,2020-07-16
2020-07-16 21:00:00,N.Y.C.,61761,17.33,1.7,0.0,2020,7,16,21,4,2020-07-16
2020-07-16 22:00:00,N.Y.C.,61761,17.32,1.67,0.0,2020,7,16,22,4,2020-07-16
2020-07-16 23:00:00,N.Y.C.,61761,15.43,1.44,0.0,2020,7,16,23,4,2020-07-16
2020-07-17 00:00:00,N.Y.C.,61761,14.61,1.44,-0.01,2020,7,17,0,5,2020-07-17
2020-07-17 01:00:00,N.Y.C.,61761,14.96,1.44,0.0,2020,7,17,1,5,2020-07-17
2020-07-17 02:00:00,N.Y.C.,61761,13.55,1.26,-0.11,2020,7,17,2,5,2020-07-17
2020-07-17 03:00:00,N.Y.C.,61761,11.67,1.1,0.0,2020,7,17,3,5,2020-07-17
2020-07-17 04:00:00,N.Y.C.,61761,12.62,1.06,-1.32,2020,7,17,4,5,2020-07-17
2020-07-17 05:00:00,N.Y.C.,61761,13.35,1.23,0.0,2020,7,17,5,5,2020-07-17
2020-07-17 06:00:00,N.Y.C.,61761,14.1,1.38,0.0,2020,7,17,6,5,2020-07-17
2020-07-17 07:00:00,N.Y.C.,61761,14.06,1.37,0.0,2020,7,17,7,5,2020-07-17
2020-07-17 08:00:00,N.Y.C.,61761,14.4,1.37,0.0,2020,7,17,8,5,2020-07-17
2020-07-17 09:00:00,N.Y.C.,61761,16.47,1.55,0.0,2020,7,17,9,5,2020-07-17
2020-07-17 10:00:00,N.Y.C.,61761,18.65,1.74,-0.15,2020,7,17,10,5,2020-07-17
2020-07-17 11:00:00,N.Y.C.,61761,21.6,2.05,-0.64,2020,7,17,11,5,2020-07-17
2020-07-17 12:00:00,N.Y.C.,61761,24.07,2.25,-0.89,2020,7,17,12,5,2020-07-17
2020-07-17 13:00:00,N.Y.C.,61761,24.32,2.33,-0.82,2020,7,17,13,5,2020-07-17
2020-07-17 14:00:00,N.Y.C.,61761,28.09,2.54,-1.31,2020,7,17,14,5,2020-07-17
2020-07-17 15:00:00,N.Y.C.,61761,37.03,3.25,-2.07,2020,7,17,15,5,2020-07-17
2020-07-17 16:00:00,N.Y.C.,61761,32.24,2.74,-2.98,2020,7,17,16,5,2020-07-17
2020-07-17 17:00:00,N.Y.C.,61761,34.93,3.03,-2.0,2020,7,17,17,5,2020-07-17
2020-07-17 18:00:00,N.Y.C.,61761,29.48,2.54,-1.32,2020,7,17,18,5,2020-07-17
2020-07-17 19:00:00,N.Y.C.,61761,28.35,2.48,-1.42,2020,7,17,19,5,2020-07-17
2020-07-17 20:00:00,N.Y.C.,61761,25.64,2.25,-1.56,2020,7,17,20,5,2020-07-17
2020-07-17 21:00:00,N.Y.C.,61761,24.87,2.27,-1.83,2020,7,17,21,5,2020-07-17
2020-07-17 22:00:00,N.Y.C.,61761,22.65,2.12,-1.92,2020,7,17,22,5,2020-07-17
2020-07-17 23:00:00,N.Y.C.,61761,27.78,2.03,-8.16,2020,7,17,23,5,2020-07-17
2020-07-18 00:00:00,N.Y.C.,61761,20.29,1.89,-1.97,2020,7,18,0,6,2020-07-18
2020-07-18 01:00:00,N.Y.C.,61761,14.52,1.46,-0.11,2020,7,18,1,6,2020-07-18
2020-07-18 02:00:00,N.Y.C.,61761,13.55,1.33,0.0,2020,7,18,2,6,2020-07-18
2020-07-18 03:00:00,N.Y.C.,61761,14.16,1.32,0.0,2020,7,18,3,6,2020-07-18
2020-07-18 04:00:00,N.Y.C.,61761,13.99,1.25,0.0,2020,7,18,4,6,2020-07-18
2020-07-18 05:00:00,N.Y.C.,61761,13.13,1.16,0.0,2020,7,18,5,6,2020-07-18
2020-07-18 06:00:00,N.Y.C.,61761,12.2,1.12,0.0,2020,7,18,6,6,2020-07-18
2020-07-18 07:00:00,N.Y.C.,61761,12.18,1.14,0.0,2020,7,18,7,6,2020-07-18
2020-07-18 08:00:00,N.Y.C.,61761,14.13,1.29,0.0,2020,7,18,8,6,2020-07-18
2020-07-18 09:00:00,N.Y.C.,61761,17.4,1.68,-0.22,2020,7,18,9,6,2020-07-18
2020-07-18 10:00:00,N.Y.C.,61761,23.67,1.75,-6.11,2020,7,18,10,6,2020-07-18
2020-07-18 11:00:00,N.Y.C.,61761,27.21,2.03,-7.48,2020,7,18,11,6,2020-07-18
2020-07-18 12:00:00,N.Y.C.,61761,24.15,2.26,-1.97,2020,7,18,12,6,2020-07-18
2020-07-18 13:00:00,N.Y.C.,61761,25.93,2.35,-2.1,2020,7,18,13,6,2020-07-18
2020-07-18 14:00:00,N.Y.C.,61761,30.55,2.5,-6.05,2020,7,18,14,6,2020-07-18
2020-07-18 15:00:00,N.Y.C.,61761,25.83,2.37,-1.37,2020,7,18,15,6,2020-07-18
2020-07-18 16:00:00,N.Y.C.,61761,22.68,2.09,-1.99,2020,7,18,16,6,2020-07-18
2020-07-18 17:00:00,N.Y.C.,61761,27.54,2.61,-0.87,2020,7,18,17,6,2020-07-18
2020-07-18 18:00:00,N.Y.C.,61761,24.83,2.34,-1.23,2020,7,18,18,6,2020-07-18
2020-07-18 19:00:00,N.Y.C.,61761,25.77,2.43,-0.97,2020,7,18,19,6,2020-07-18
2020-07-18 20:00:00,N.Y.C.,61761,24.67,2.23,-1.34,2020,7,18,20,6,2020-07-18
2020-07-18 21:00:00,N.Y.C.,61761,20.01,1.71,-2.84,2020,7,18,21,6,2020-07-18
2020-07-18 22:00:00,N.Y.C.,61761,20.46,1.69,-4.28,2020,7,18,22,6,2020-07-18
2020-07-18 23:00:00,N.Y.C.,61761,25.49,2.08,-6.05,2020,7,18,23,6,2020-07-18
2020-07-19 00:00:00,N.Y.C.,61761,24.02,2.13,-4.46,2020,7,19,0,7,2020-07-19
2020-07-19 01:00:00,N.Y.C.,61761,18.83,1.97,-0.17,2020,7,19,1,7,2020-07-19
2020-07-19 02:00:00,N.Y.C.,61761,17.81,1.87,0.0,2020,7,19,2,7,2020-07-19
2020-07-19 03:00:00,N.Y.C.,61761,15.42,1.58,0.0,2020,7,19,3,7,2020-07-19
2020-07-19 04:00:00,N.Y.C.,61761,14.78,1.5,0.0,2020,7,19,4,7,2020-07-19
2020-07-19 05:00:00,N.Y.C.,61761,14.16,1.43,0.0,2020,7,19,5,7,2020-07-19
2020-07-19 06:00:00,N.Y.C.,61761,13.99,1.37,-0.82,2020,7,19,6,7,2020-07-19
2020-07-19 07:00:00,N.Y.C.,61761,14.69,1.54,0.0,2020,7,19,7,7,2020-07-19
2020-07-19 08:00:00,N.Y.C.,61761,15.67,1.61,0.0,2020,7,19,8,7,2020-07-19
2020-07-19 09:00:00,N.Y.C.,61761,18.75,1.81,-1.23,2020,7,19,9,7,2020-07-19
2020-07-19 10:00:00,N.Y.C.,61761,26.57,2.21,-5.36,2020,7,19,10,7,2020-07-19
2020-07-19 11:00:00,N.Y.C.,61761,22.63,2.0,-3.9,2020,7,19,11,7,2020-07-19
2020-07-19 12:00:00,N.Y.C.,61761,26.53,2.56,-2.82,2020,7,19,12,7,2020-07-19
2020-07-19 13:00:00,N.Y.C.,61761,29.96,3.02,-2.1,2020,7,19,13,7,2020-07-19
2020-07-19 14:00:00,N.Y.C.,61761,32.91,3.17,-2.9,2020,7,19,14,7,2020-07-19
2020-07-19 15:00:00,N.Y.C.,61761,34.64,3.08,-6.82,2020,7,19,15,7,2020-07-19
2020-07-19 16:00:00,N.Y.C.,61761,39.27,3.36,-8.08,2020,7,19,16,7,2020-07-19
2020-07-19 17:00:00,N.Y.C.,61761,40.17,3.49,-7.64,2020,7,19,17,7,2020-07-19
2020-07-19 18:00:00,N.Y.C.,61761,49.98,3.24,-20.0,2020,7,19,18,7,2020-07-19
2020-07-19 19:00:00,N.Y.C.,61761,28.19,2.49,-5.8,2020,7,19,19,7,2020-07-19
2020-07-19 20:00:00,N.Y.C.,61761,33.84,2.83,-8.35,2020,7,19,20,7,2020-07-19
2020-07-19 21:00:00,N.Y.C.,61761,31.41,2.64,-8.21,2020,7,19,21,7,2020-07-19
2020-07-19 22:00:00,N.Y.C.,61761,31.74,2.52,-9.79,2020,7,19,22,7,2020-07-19
2020-07-19 23:00:00,N.Y.C.,61761,23.48,1.74,-8.19,2020,7,19,23,7,2020-07-19
2020-07-20 00:00:00,N.Y.C.,61761,24.22,2.55,-1.68,2020,7,20,0,1,2020-07-20
2020-07-20 01:00:00,N.Y.C.,61761,22.28,2.27,-2.13,2020,7,20,1,1,2020-07-20
2020-07-20 02:00:00,N.Y.C.,61761,20.62,1.96,-2.14,2020,7,20,2,1,2020-07-20
2020-07-20 03:00:00,N.Y.C.,61761,19.59,1.95,-1.06,2020,7,20,3,1,2020-07-20
2020-07-20 04:00:00,N.Y.C.,61761,20.99,1.92,-2.32,2020,7,20,4,1,2020-07-20
2020-07-20 05:00:00,N.Y.C.,61761,20.79,1.94,-2.53,2020,7,20,5,1,2020-07-20
2020-07-20 06:00:00,N.Y.C.,61761,22.18,2.19,-2.43,2020,7,20,6,1,2020-07-20
2020-07-20 07:00:00,N.Y.C.,61761,24.72,2.22,-4.29,2020,7,20,7,1,2020-07-20
2020-07-20 08:00:00,N.Y.C.,61761,30.26,1.58,-15.14,2020,7,20,8,1,2020-07-20
2020-07-20 09:00:00,N.Y.C.,61761,40.67,2.1,-20.82,2020,7,20,9,1,2020-07-20
2020-07-20 10:00:00,N.Y.C.,61761,56.63,3.49,-24.24,2020,7,20,10,1,2020-07-20
2020-07-20 11:00:00,N.Y.C.,61761,61.41,3.7,-28.75,2020,7,20,11,1,2020-07-20
2020-07-20 12:00:00,N.Y.C.,61761,54.72,3.5,-23.84,2020,7,20,12,1,2020-07-20
2020-07-20 13:00:00,N.Y.C.,61761,57.83,3.41,-27.45,2020,7,20,13,1,2020-07-20
2020-07-20 14:00:00,N.Y.C.,61761,26.39,3.02,-0.61,2020,7,20,14,1,2020-07-20
2020-07-20 15:00:00,N.Y.C.,61761,26.48,2.98,-1.14,2020,7,20,15,1,2020-07-20
2020-07-20 16:00:00,N.Y.C.,61761,28.97,3.41,-0.04,2020,7,20,16,1,2020-07-20
2020-07-20 17:00:00,N.Y.C.,61761,32.77,3.54,-0.54,2020,7,20,17,1,2020-07-20
2020-07-20 18:00:00,N.Y.C.,61761,26.21,2.86,-0.38,2020,7,20,18,1,2020-07-20
2020-07-20 19:00:00,N.Y.C.,61761,28.95,2.99,-2.29,2020,7,20,19,1,2020-07-20
2020-07-20 20:00:00,N.Y.C.,61761,25.3,2.51,-2.16,2020,7,20,20,1,2020-07-20
2020-07-20 21:00:00,N.Y.C.,61761,27.65,2.26,-5.98,2020,7,20,21,1,2020-07-20
2020-07-20 22:00:00,N.Y.C.,61761,24.24,2.11,-4.41,2020,7,20,22,1,2020-07-20
2020-07-20 23:00:00,N.Y.C.,61761,27.32,2.34,-5.91,2020,7,20,23,1,2020-07-20
2020-07-21 00:00:00,N.Y.C.,61761,25.94,2.46,-4.26,2020,7,21,0,2,2020-07-21
2020-07-21 01:00:00,N.Y.C.,61761,22.63,2.21,-2.75,2020,7,21,1,2,2020-07-21
2020-07-21 02:00:00,N.Y.C.,61761,20.64,1.99,-1.97,2020,7,21,2,2,2020-07-21
2020-07-21 03:00:00,N.Y.C.,61761,19.1,1.86,-1.16,2020,7,21,3,2,2020-07-21
2020-07-21 04:00:00,N.Y.C.,61761,18.0,1.82,-0.05,2020,7,21,4,2,2020-07-21
2020-07-21 05:00:00,N.Y.C.,61761,17.58,1.78,-0.14,2020,7,21,5,2,2020-07-21
2020-07-21 06:00:00,N.Y.C.,61761,18.93,1.76,-2.34,2020,7,21,6,2,2020-07-21
2020-07-21 07:00:00,N.Y.C.,61761,23.1,2.22,-1.89,2020,7,21,7,2,2020-07-21
2020-07-21 08:00:00,N.Y.C.,61761,24.14,2.44,-1.1,2020,7,21,8,2,2020-07-21
2020-07-21 09:00:00,N.Y.C.,61761,26.38,2.57,-2.48,2020,7,21,9,2,2020-07-21
2020-07-21 10:00:00,N.Y.C.,61761,29.54,2.72,-5.04,2020,7,21,10,2,2020-07-21
2020-07-21 11:00:00,N.Y.C.,61761,47.76,3.11,-18.19,2020,7,21,11,2,2020-07-21
2020-07-21 12:00:00,N.Y.C.,61761,35.3,3.39,-2.11,2020,7,21,12,2,2020-07-21
2020-07-21 13:00:00,N.Y.C.,61761,52.19,3.51,-17.59,2020,7,21,13,2,2020-07-21
2020-07-21 14:00:00,N.Y.C.,61761,29.48,3.0,-0.11,2020,7,21,14,2,2020-07-21
2020-07-21 15:00:00,N.Y.C.,61761,29.1,3.1,-0.22,2020,7,21,15,2,2020-07-21
2020-07-21 16:00:00,N.Y.C.,61761,30.81,3.29,-0.13,2020,7,21,16,2,2020-07-21
2020-07-21 17:00:00,N.Y.C.,61761,30.31,3.18,-0.04,2020,7,21,17,2,2020-07-21
2020-07-21 18:00:00,N.Y.C.,61761,30.25,3.0,-0.03,2020,7,21,18,2,2020-07-21
2020-07-21 19:00:00,N.Y.C.,61761,30.0,2.72,-2.52,2020,7,21,19,2,2020-07-21
2020-07-21 20:00:00,N.Y.C.,61761,31.3,2.83,-3.4,2020,7,21,20,2,2020-07-21
2020-07-21 21:00:00,N.Y.C.,61761,35.11,2.51,-10.88,2020,7,21,21,2,2020-07-21
2020-07-21 22:00:00,N.Y.C.,61761,31.86,1.91,-13.33,2020,7,21,22,2,2020-07-21
2020-07-21 23:00:00,N.Y.C.,61761,29.21,2.09,-8.8,2020,7,21,23,2,2020-07-21
2020-07-22 00:00:00,N.Y.C.,61761,25.3,2.05,-5.97,2020,7,22,0,3,2020-07-22
2020-07-22 01:00:00,N.Y.C.,61761,23.21,1.95,-4.88,2020,7,22,1,3,2020-07-22
2020-07-22 02:00:00,N.Y.C.,61761,21.71,1.93,-3.27,2020,7,22,2,3,2020-07-22
2020-07-22 03:00:00,N.Y.C.,61761,19.97,1.71,-3.41,2020,7,22,3,3,2020-07-22
2020-07-22 04:00:00,N.Y.C.,61761,19.76,1.72,-2.93,2020,7,22,4,3,2020-07-22
2020-07-22 05:00:00,N.Y.C.,61761,20.35,1.75,-2.77,2020,7,22,5,3,2020-07-22
2020-07-22 06:00:00,N.Y.C.,61761,22.57,1.93,-3.95,2020,7,22,6,3,2020-07-22
2020-07-22 07:00:00,N.Y.C.,61761,26.55,2.62,-1.15,2020,7,22,7,3,2020-07-22
2020-07-22 08:00:00,N.Y.C.,61761,28.36,2.7,-1.31,2020,7,22,8,3,2020-07-22
2020-07-22 09:00:00,N.Y.C.,61761,60.99,2.77,-34.99,2020,7,22,9,3,2020-07-22
2020-07-22 10:00:00,N.Y.C.,61761,60.78,2.64,-36.13,2020,7,22,10,3,2020-07-22
2020-07-22 11:00:00,N.Y.C.,61761,38.68,2.9,-11.56,2020,7,22,11,3,2020-07-22
2020-07-22 12:00:00,N.Y.C.,61761,48.07,3.4,-16.22,2020,7,22,12,3,2020-07-22
2020-07-22 13:00:00,N.Y.C.,61761,66.91,3.59,-33.75,2020,7,22,13,3,2020-07-22
2020-07-22 14:00:00,N.Y.C.,61761,39.55,3.66,-5.71,2020,7,22,14,3,2020-07-22
2020-07-22 15:00:00,N.Y.C.,61761,39.05,3.72,-5.51,2020,7,22,15,3,2020-07-22
2020-07-22 16:00:00,N.Y.C.,61761,50.36,3.22,-20.59,2020,7,22,16,3,2020-07-22
2020-07-22 17:00:00,N.Y.C.,61761,73.73,1.48,-58.28,2020,7,22,17,3,2020-07-22
2020-07-22 18:00:00,N.Y.C.,61761,44.74,2.29,-20.23,2020,7,22,18,3,2020-07-22
2020-07-22 19:00:00,N.Y.C.,61761,81.2,1.59,-63.99,2020,7,22,19,3,2020-07-22
2020-07-22 20:00:00,N.Y.C.,61761,37.45,2.22,-13.23,2020,7,22,20,3,2020-07-22
2020-07-22 21:00:00,N.Y.C.,61761,29.25,2.36,-3.84,2020,7,22,21,3,2020-07-22
2020-07-22 22:00:00,N.Y.C.,61761,22.2,1.96,-2.15,2020,7,22,22,3,2020-07-22
2020-07-22 23:00:00,N.Y.C.,61761,23.82,1.93,-4.05,2020,7,22,23,3,2020-07-22
2020-07-23 00:00:00,N.Y.C.,61761,21.33,1.93,-2.44,2020,7,23,0,4,2020-07-23
2020-07-23 01:00:00,N.Y.C.,61761,19.4,1.8,-1.24,2020,7,23,1,4,2020-07-23
2020-07-23 02:00:00,N.Y.C.,61761,16.7,1.59,0.0,2020,7,23,2,4,2020-07-23
2020-07-23 03:00:00,N.Y.C.,61761,17.03,1.58,0.0,2020,7,23,3,4,2020-07-23
2020-07-23 04:00:00,N.Y.C.,61761,15.2,1.41,0.0,2020,7,23,4,4,2020-07-23
2020-07-23 05:00:00,N.Y.C.,61761,17.6,1.64,-0.17,2020,7,23,5,4,2020-07-23
2020-07-23 06:00:00,N.Y.C.,61761,18.12,1.73,-0.3,2020,7,23,6,4,2020-07-23
2020-07-23 07:00:00,N.Y.C.,61761,17.04,1.71,0.0,2020,7,23,7,4,2020-07-23
2020-07-23 08:00:00,N.Y.C.,61761,18.19,1.76,0.0,2020,7,23,8,4,2020-07-23
2020-07-23 09:00:00,N.Y.C.,61761,22.97,2.2,0.0,2020,7,23,9,4,2020-07-23
2020-07-23 10:00:00,N.Y.C.,61761,24.97,2.37,-1.9,2020,7,23,10,4,2020-07-23
2020-07-23 11:00:00,N.Y.C.,61761,27.45,2.79,-0.12,2020,7,23,11,4,2020-07-23
2020-07-23 12:00:00,N.Y.C.,61761,28.51,2.74,0.0,2020,7,23,12,4,2020-07-23
2020-07-23 13:00:00,N.Y.C.,61761,44.39,3.86,0.0,2020,7,23,13,4,2020-07-23
2020-07-23 14:00:00,N.Y.C.,61761,50.91,4.12,-4.59,2020,7,23,14,4,2020-07-23
2020-07-23 15:00:00,N.Y.C.,61761,64.49,2.22,-38.64,2020,7,23,15,4,2020-07-23
2020-07-23 16:00:00,N.Y.C.,61761,60.71,3.07,-26.93,2020,7,23,16,4,2020-07-23
2020-07-23 17:00:00,N.Y.C.,61761,87.45,4.37,-38.16,2020,7,23,17,4,2020-07-23
2020-07-23 18:00:00,N.Y.C.,61761,53.66,2.66,-22.01,2020,7,23,18,4,2020-07-23
2020-07-23 19:00:00,N.Y.C.,61761,40.59,1.77,-20.47,2020,7,23,19,4,2020-07-23
2020-07-23 20:00:00,N.Y.C.,61761,36.43,1.87,-16.48,2020,7,23,20,4,2020-07-23
2020-07-23 21:00:00,N.Y.C.,61761,36.88,1.98,-16.16,2020,7,23,21,4,2020-07-23
2020-07-23 22:00:00,N.Y.C.,61761,31.56,2.92,-2.19,2020,7,23,22,4,2020-07-23
2020-07-23 23:00:00,N.Y.C.,61761,29.29,2.66,-2.04,2020,7,23,23,4,2020-07-23
2020-07-24 00:00:00,N.Y.C.,61761,28.34,2.55,-2.19,2020,7,24,0,5,2020-07-24
2020-07-24 01:00:00,N.Y.C.,61761,23.26,2.1,-2.33,2020,7,24,1,5,2020-07-24
2020-07-24 02:00:00,N.Y.C.,61761,21.03,1.99,-0.71,2020,7,24,2,5,2020-07-24
2020-07-24 03:00:00,N.Y.C.,61761,19.12,1.88,-0.16,2020,7,24,3,5,2020-07-24
2020-07-24 04:00:00,N.Y.C.,61761,17.59,1.75,0.0,2020,7,24,4,5,2020-07-24
2020-07-24 05:00:00,N.Y.C.,61761,18.15,1.86,0.0,2020,7,24,5,5,2020-07-24
2020-07-24 06:00:00,N.Y.C.,61761,18.68,1.96,0.0,2020,7,24,6,5,2020-07-24
2020-07-24 07:00:00,N.Y.C.,61761,20.67,2.21,0.0,2020,7,24,7,5,2020-07-24
2020-07-24 08:00:00,N.Y.C.,61761,26.88,2.87,0.0,2020,7,24,8,5,2020-07-24
2020-07-24 09:00:00,N.Y.C.,61761,26.54,2.64,-0.79,2020,7,24,9,5,2020-07-24
2020-07-24 10:00:00,N.Y.C.,61761,24.34,2.32,-1.01,2020,7,24,10,5,2020-07-24
2020-07-24 11:00:00,N.Y.C.,61761,25.99,2.54,-0.42,2020,7,24,11,5,2020-07-24
2020-07-24 12:00:00,N.Y.C.,61761,27.22,2.5,-0.77,2020,7,24,12,5,2020-07-24
2020-07-24 13:00:00,N.Y.C.,61761,32.15,2.99,0.0,2020,7,24,13,5,2020-07-24
2020-07-24 14:00:00,N.Y.C.,61761,20.48,1.92,-0.02,2020,7,24,14,5,2020-07-24
2020-07-24 15:00:00,N.Y.C.,61761,15.39,1.31,0.0,2020,7,24,15,5,2020-07-24
2020-07-24 16:00:00,N.Y.C.,61761,18.63,1.58,0.0,2020,7,24,16,5,2020-07-24
2020-07-24 17:00:00,N.Y.C.,61761,19.44,1.59,0.0,2020,7,24,17,5,2020-07-24
2020-07-24 18:00:00,N.Y.C.,61761,24.97,2.03,0.0,2020,7,24,18,5,2020-07-24
2020-07-24 19:00:00,N.Y.C.,61761,24.26,2.01,0.0,2020,7,24,19,5,2020-07-24
2020-07-24 20:00:00,N.Y.C.,61761,26.07,2.21,0.0,2020,7,24,20,5,2020-07-24
2020-07-24 21:00:00,N.Y.C.,61761,29.14,2.45,-0.75,2020,7,24,21,5,2020-07-24
2020-07-24 22:00:00,N.Y.C.,61761,24.11,2.11,-0.27,2020,7,24,22,5,2020-07-24
2020-07-24 23:00:00,N.Y.C.,61761,21.68,1.88,-1.09,2020,7,24,23,5,2020-07-24
2020-07-25 00:00:00,N.Y.C.,61761,18.11,1.73,0.0,2020,7,25,0,6,2020-07-25
2020-07-25 01:00:00,N.Y.C.,61761,16.08,1.41,-0.02,2020,7,25,1,6,2020-07-25
2020-07-25 02:00:00,N.Y.C.,61761,15.96,1.41,-0.01,2020,7,25,2,6,2020-07-25
2020-07-25 03:00:00,N.Y.C.,61761,15.63,1.37,0.0,2020,7,25,3,6,2020-07-25
2020-07-25 04:00:00,N.Y.C.,61761,14.28,1.26,0.0,2020,7,25,4,6,2020-07-25
2020-07-25 05:00:00,N.Y.C.,61761,14.78,1.3,-0.03,2020,7,25,5,6,2020-07-25
2020-07-25 06:00:00,N.Y.C.,61761,14.41,1.28,0.0,2020,7,25,6,6,2020-07-25
2020-07-25 07:00:00,N.Y.C.,61761,15.38,1.37,-0.06,2020,7,25,7,6,2020-07-25
2020-07-25 08:00:00,N.Y.C.,61761,16.03,1.49,-0.01,2020,7,25,8,6,2020-07-25
2020-07-25 09:00:00,N.Y.C.,61761,16.89,1.58,-0.05,2020,7,25,9,6,2020-07-25
2020-07-25 10:00:00,N.Y.C.,61761,21.42,2.16,-0.05,2020,7,25,10,6,2020-07-25
2020-07-25 11:00:00,N.Y.C.,61761,25.24,2.49,-0.69,2020,7,25,11,6,2020-07-25
2020-07-25 12:00:00,N.Y.C.,61761,28.34,2.68,-1.03,2020,7,25,12,6,2020-07-25
2020-07-25 13:00:00,N.Y.C.,61761,33.46,3.09,-0.61,2020,7,25,13,6,2020-07-25
2020-07-25 14:00:00,N.Y.C.,61761,31.81,2.67,-2.91,2020,7,25,14,6,2020-07-25
2020-07-25 15:00:00,N.Y.C.,61761,26.54,2.37,-1.01,2020,7,25,15,6,2020-07-25
2020-07-25 16:00:00,N.Y.C.,61761,30.92,2.73,-0.17,2020,7,25,16,6,2020-07-25
2020-07-25 17:00:00,N.Y.C.,61761,31.56,2.64,-0.03,2020,7,25,17,6,2020-07-25
2020-07-25 18:00:00,N.Y.C.,61761,32.25,2.63,0.01,2020,7,25,18,6,2020-07-25
